transaction_id,date,region,country,customer_id,segment,product_category,budget_amount,actual_amount,cost,revenue,claim_flag,claim_amount,churn_flag,orders_count,location
TX100856,2023-04-17,Limpopo,South Africa,CUST20256,Retail,Cards,"13 427,03","54 034,71","22 442,36","38 448,79",0,"0,00",0,2,"Limpopo, South Africa"
TX100747,2024-11-07,Western Cape,South Africa,CUST20147,Sme,Insurance,"46 474,54","53 396,23","12 470,61","23 291,39",0,"0,00",0,0,"Western Cape, South Africa"
TX100252,2024-12-11,Limpopo,South Africa,CUST20252,Retail,Loans,"35 929,45","52 658,52","27 984,81","64 890,29",0,"0,00",0,1,"Limpopo, South Africa"
TX100021,2024-05-06,Eastern Cape,South Africa,CUST20021,Corporate,Savings,"32 924,27","37 962,89","1 537,56","52 664,20",0,"0,00",1,2,"Eastern Cape, South Africa"
TX100313,2024-10-01,Eastern Cape,South Africa,CUST20013,Retail,Investments,"28 737,51","37 288,30","4 520,79","59 488,98",0,"0,00",0,2,"Eastern Cape, South Africa"
TX100459,2023-06-03,Limpopo,South Africa,CUST20159,Retail,Insurance,"49 581,22","10 600,67","15 889,24","7 928,88",0,"0,00",0,0,"Limpopo, South Africa"
TX100160,2024-07-10,Gauteng,South Africa,CUST20160,Retail,Loans,"39 902,54","30 470,65","14 545,73","56 010,69",1,"12 961,58",0,3,"Gauteng, South Africa"
TX100276,2023-08-21,North West,South Africa,CUST20276,Sme,Savings,"39 038,23","33 436,73","24 036,03","39 853,42",0,"0,00",0,3,"North West, South Africa"
TX100955,2023-01-04,North West,South Africa,CUST20055,Retail,Investments,"30 398,43","56 290,86","19 917,29","44 698,06",1,"32 678,75",0,3,"North West, South Africa"
TX100191,2024-10-25,Gauteng,South Africa,CUST20191,Retail,Investments,"26 102,72","28 925,66","5 851,16","27 026,94",0,"0,00",0,2,"Gauteng, South Africa"
TX100385,2024-02-12,Gauteng,South Africa,CUST20085,Retail,Cards,"31 319,83","15 304,73","25 609,96","48 175,32",0,"0,00",0,3,"Gauteng, South Africa"
TX100805,2024-02-05,North West,South Africa,CUST20205,Retail,Cards,"49 710,00","26 217,75","25 573,88","60 793,33",0,"0,00",0,3,"North West, South Africa"
TX100413,2023-02-23,Limpopo,South Africa,CUST20113,Retail,Insurance,"38 525,62","40 528,98","13 475,78","15 501,56",0,"0,00",0,1,"Limpopo, South Africa"
TX100491,2023-02-12,Gauteng,South Africa,CUST20191,Retail,Savings,"1 668,07","28 841,18","5 284,54","16 748,12",0,"0,00",0,2,"Gauteng, South Africa"
TX100343,2023-06-07,Gauteng,South Africa,CUST20043,Sme,Savings,"27 823,33","12 816,12","18 272,58","48 301,81",0,"0,00",0,0,"Gauteng, South Africa"
TX100769,2024-11-04,KwaZulu-Natal,South Africa,CUST20169,Sme,Savings,"11 181,39","51 071,82","5 508,15","49 209,42",0,"0,00",0,3,"KwaZulu-Natal, South Africa"
TX100308,2024-05-18,Limpopo,South Africa,CUST20008,Sme,Savings,"18 841,53","36 982,54","6 546,73","29 002,89",1,"25 425,45",0,4,"Limpopo, South Africa"
TX100661,2024-11-15,Limpopo,South Africa,CUST20061,Retail,Insurance,"1 514,19","49 506,91","10 863,77","42 538,71",0,"0,00",0,0,"Limpopo, South Africa"
TX100130,2024-04-06,Free State,South Africa,CUST20130,Retail,Cards,"12 087,49","50 479,87","12 469,81","23 306,96",0,"0,00",1,3,"Free State, South Africa"
TX100663,2023-06-22,North West,South Africa,CUST20063,Retail,Loans,"8 307,90","35 463,81","12 846,30","14 549,06",0,"0,00",0,4,"North West, South Africa"
TX100871,2024-06-09,Limpopo,South Africa,CUST20271,Retail,Investments,"39 743,86","26 204,63","3 553,63","58 515,48",0,"0,00",0,1,"Limpopo, South Africa"
TX100099,2024-06-04,Western Cape,South Africa,CUST20099,Sme,Investments,"23 938,04","48 580,04","17 245,61","4 423,18",0,"0,00",0,4,"Western Cape, South Africa"
TX100372,2024-10-24,KwaZulu-Natal,South Africa,CUST20072,Sme,Insurance,"2 471,05","3 909,96","20 932,97","44 529,36",0,"0,00",0,3,"KwaZulu-Natal, South Africa"
TX100087,2024-12-25,North West,South Africa,CUST20087,Retail,Cards,"36 138,91","37 667,51","20 600,99","52 331,80",0,"0,00",0,2,"North West, South Africa"
TX100458,2023-03-17,Western Cape,South Africa,CUST20158,Retail,Insurance,"42 728,12","16 279,91","21 886,25","49 070,79",0,"0,00",0,2,"Western Cape, South Africa"
TX100330,2024-08-31,Western Cape,South Africa,CUST20030,Retail,Insurance,"14 707,55","25 388,32","28 604,16","56 154,21",0,"0,00",0,2,"Western Cape, South Africa"
TX100214,2023-08-08,KwaZulu-Natal,South Africa,CUST20214,Sme,Savings,"8 657,90","34 081,53","17 969,21","19 943,93",0,"0,00",0,2,"KwaZulu-Natal, South Africa"
TX100466,2023-03-10,Eastern Cape,South Africa,CUST20166,Retail,Cards,"31 109,80","4 300,85","21 853,34","4 885,96",0,"0,00",0,0,"Eastern Cape, South Africa"
TX100121,2024-05-17,KwaZulu-Natal,South Africa,CUST20121,Retail,Loans,"47 190,30","25 975,23","26 069,73","38 662,50",0,"0,00",0,1,"KwaZulu-Natal, South Africa"
TX100614,2024-02-26,Gauteng,South Africa,CUST20014,Retail,Insurance,"26 737,66","12 483,68","28 852,22","5 021,22",0,"0,00",0,4,"Gauteng, South Africa"
TX100020,2023-12-10,Western Cape,South Africa,CUST20020,Corporate,Insurance,"28 854,78","41 863,65","18 674,67","61 303,38",0,"0,00",1,1,"Western Cape, South Africa"
TX100700,2023-11-12,Western Cape,South Africa,CUST20100,Retail,Savings,"41 417,83","29 555,64","25 469,62","18 874,41",0,"0,00",0,2,"Western Cape, South Africa"
TX100071,2023-04-16,North West,South Africa,CUST20071,Sme,Insurance,"22 990,16","52 633,45","3 825,99","770,94",1,"17 227,39",0,4,"North West, South Africa"
TX100106,2024-05-13,Free State,South Africa,CUST20106,Retail,Loans,"36 960,27","51 843,88","14 274,88","36 408,08",0,"0,00",0,2,"Free State, South Africa"
TX100270,2023-09-11,Western Cape,South Africa,CUST20270,Sme,Insurance,"10 706,68","41 639,26","15 323,82","45 785,43",0,"0,00",0,3,"Western Cape, South Africa"
TX100860,2023-01-26,KZN,South Africa,CUST20260,Sme,Cards,"6 963,07","30 223,13","18 856,69","50 481,15",0,"0,00",0,2,"KZN, South Africa"
TX100435,2023-02-27,North West,South Africa,CUST20135,Retail,Cards,"2 364,35","56 654,80","17 544,44","22 407,71",1,"31 505,82",0,2,"North West, South Africa"
TX100102,2024-10-09,Western Cape,South Africa,CUST20102,Retail,Cards,"6 729,25","17 127,00","28 220,87","4 515,05",1,"2 338,93",0,2,"Western Cape, South Africa"
